ID,question,en_question,annotations,idks,country
Al-en-09,یک میان وعده محبوب در شهربازی درایران چیست؟,What is a popular snack at an amusement park in Iran?,"[{'answers': ['پشمک', 'پشمك'], 'en_answers': ['cotton candy'], 'count': 4}, {'answers': ['پاپ کورن'], 'en_answers': ['popcorn'], 'count': 1}, {'answers': ['پاستیل'], 'en_answers': ['gummies'], 'count': 1}, {'answers': ['سيب زميني سرخ كرده'], 'en_answers': ['french fries'], 'count': 1}, {'answers': ['الويه'], 'en_answers': ['olivier salad'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Kik-in-38,What are the names of football supporters in the UK who are famous for their intense rivalry? (e.g. ___ vs ___),What are the names of soccer supporters in UK who are famous for their intense rivalry? (e.g. ___ vs ___),[],"{'idk': 3, 'no-answer': 1, 'not-applicable': 0}",GB
New-su-75,What type of vehicle do most families in the UK generally own?,What type of vehicle do most families in UK generally own?,"[{'answers': ['car'], 'en_answers': ['car'], 'count': 2}]","{'no-answer': 1, 'idk': 0, 'not-applicable': 0}",GB
New-en-02,در ایران محبوب‌ ترین طعم چیپس چیست؟,What is the most popular chip/crisp flavour in Iran?,"[{'answers': ['سرکه نمکی'], 'en_answers': ['salt vinegar'], 'count': 3}, {'answers': ['پیاز و جعفری', 'پیاز جعفری'], 'en_answers': ['onion and parsley'], 'count': 2}, {'answers': ['ماست موسیر'], 'en_answers': ['yogurt with shallots'], 'count': 1}, {'answers': ['نمک'], 'en_answers': ['salt'], 'count': 1}, {'answers': ['فلفل'], 'en_answers': ['pepper'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Th-en-15,What is the most popular winter sport in the UK?,What is the most popular winter sport in UK?,"[{'answers': ['rugby'], 'en_answers': ['rugby'], 'count': 2}, {'answers': ['skiing'], 'en_answers': ['skiing'], 'count': 2}, {'answers': ['soccer', 'football'], 'en_answers': ['soccer', 'football'], 'count': 1}, {'answers': ['snowboarding'], 'en_answers': ['snowboarding'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-in-34,در ایران کدام منطقه معمولاً با نفت مرتبط است؟ ,What region in Iran is usually associated with oil?,"[{'answers': ['جنوب', 'جنوب ایران', 'مناطق جنوبی کشور مثل عسلویه', 'جنوب کشور'], 'en_answers': ['south', 'south iran', 'southern regions of the country like assaluyeh', 'south of the country'], 'count': 4}, {'answers': ['عسلویه'], 'en_answers': ['assaluyeh'], 'count': 1}, {'answers': ['بندرعباس'], 'en_answers': ['bandar abbas'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
Na-ko-15,What is the representative nourishing food in the US?,What is the representative nourishing food in US?,"[{'answers': ['burger'], 'en_answers': ['burger'], 'count': 1}, {'answers': ['spinach'], 'en_answers': ['spinach'], 'count': 1}, {'answers': ['meat'], 'en_answers': ['meat'], 'count': 1}, {'answers': ['apples'], 'en_answers': ['apples'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-su-60,中国的农民通常午饭吃什么？,What do farmers in China usually eat for lunch?,"[{'answers': ['米饭'], 'en_answers': ['rice'], 'count': 5}, {'answers': ['玉米'], 'en_answers': ['corn'], 'count': 1}, {'answers': ['馒头'], 'en_answers': ['steamed bun'], 'count': 1}, {'answers': ['肉菜'], 'en_answers': ['meat dish'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-pe-06, در ایران محبوب‌ ترین خورشت چیست؟,What is the most popular stew in Iran?,"[{'answers': ['قرمه سبزی', 'قورمه سبزی'], 'en_answers': ['ghormeh sabzi'], 'count': 5}, {'answers': ['قیمه'], 'en_answers': ['gheimeh'], 'count': 3}, {'answers': ['فسنجان', 'فسنجون'], 'en_answers': ['fesenjan', 'fesenjoon'], 'count': 2}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
New-ch-84,在中国参加婚礼时，人们通常穿什么颜色的衣服？,What color of clothing do people typically wear when attending weddings in China?,"[{'answers': ['红', '红色'], 'en_answers': ['red'], 'count': 5}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Sa-en-1,What is the UK's most popular fast food chain?,What is UK's most popular fast food chain?,"[{'answers': [""McDonald's "", ""mcdonalds, mcdonald's""], 'en_answers': [""McDonald's "", ""mcdonalds, mcdonald's""], 'count': 5}, {'answers': ['burger king'], 'en_answers': ['burger king'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Gu-ch-32,"What is the duration of compulsory education in years in the US? (Provide Arabic numerals (e.g., 12) only.)","What is the duration of compulsory education in years in US? (Provide Arabic numerals (e.g., 12) only.)","[{'answers': ['12'], 'en_answers': ['12'], 'count': 4}, {'answers': ['13'], 'en_answers': ['13'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Na-ko-26,What are the popular sports among the middle-aged population in the UK?,What are the popular sports among the middle-aged population in UK?,"[{'answers': ['soccer', 'football'], 'en_answers': ['soccer', 'football'], 'count': 2}, {'answers': ['rugby'], 'en_answers': ['rugby'], 'count': 2}, {'answers': ['bowls', 'lawn bowling'], 'en_answers': ['bowls', 'lawn bowling'], 'count': 2}, {'answers': ['walking'], 'en_answers': ['walking'], 'count': 1}, {'answers': ['hiking'], 'en_answers': ['hiking'], 'count': 1}, {'answers': ['darts'], 'en_answers': ['darts'], 'count': 1}, {'answers': ['cricket'], 'en_answers': ['cricket'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
New-spme-04,Which agricultural product is exported most often in the UK?,Which agricultural product is exported most often in UK?,"[{'answers': ['rapeseed'], 'en_answers': ['rapeseed'], 'count': 1}, {'answers': ['wheat'], 'en_answers': ['wheat'], 'count': 1}, {'answers': ['poultry'], 'en_answers': ['poultry'], 'count': 1}]","{'idk': 4, 'no-answer': 2, 'not-applicable': 0}",GB
Ji-ko-36,Which subject’s academy/private educational institute do middle or high students most frequently attend in the US?,Which subject’s academy/private educational institute do middle or high students most frequently attend in US?,"[{'answers': ['math'], 'en_answers': ['math'], 'count': 2}, {'answers': ['english'], 'en_answers': ['english'], 'count': 2}, {'answers': ['history'], 'en_answers': ['history'], 'count': 1}]","{'idk': 2, 'no-answer': 2, 'not-applicable': 0}",US
Th-en-15,中国最受欢迎的冬季运动是什么？,What is the most popular winter sport in China?,"[{'answers': ['滑雪'], 'en_answers': ['skiing'], 'count': 4}, {'answers': ['溜冰'], 'en_answers': ['skating'], 'count': 3}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",CN
Ne-ar-32,مردم معمولاً برای صبحانه درایران چه چیزهایی می‌خورند؟,What do people usually have for breakfast in Iran?,"[{'answers': ['نان', 'چاي شيرين'], 'en_answers': ['bread', 'sweet tea'], 'count': 5}, {'answers': ['پنیر'], 'en_answers': ['cheese'], 'count': 4}, {'answers': ['شكر', 'تخم مرغ'], 'en_answers': ['sugar', 'egg'], 'count': 2}, {'answers': ['چای '], 'en_answers': [], 'count': 2}, {'answers': ['گردو'], 'en_answers': ['walnut'], 'count': 2}, {'answers': ['کره'], 'en_answers': ['butter'], 'count': 1}, {'answers': ['املت'], 'en_answers': ['omelette'], 'count': 1}, {'answers': ['حلیم'], 'en_answers': ['haleem'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",IR
New-ch-70,在中国，大学生都有哪些必修课？,What compulsory courses do university students have in common in China?,"[{'answers': ['马克思主义', '马思克哲学'], 'en_answers': ['marxism', 'marxismus'], 'count': 3}, {'answers': ['思想政治', '思政'], 'en_answers': ['ideology and politics', 'ideological and political education'], 'count': 2}, {'answers': ['体育'], 'en_answers': ['sports', 'physical education', 'pe'], 'count': 1}, {'answers': ['大学英语'], 'en_answers': ['college english'], 'count': 1}, {'answers': ['英语'], 'en_answers': ['english'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Kik-in-08,درایران چه فعالیت‌هایی معمولاً در روزهای قبل از رمضان انجام می‌شود؟,What activities are usually done days before Ramadan in Iran?,"[{'answers': ['جشن نیمه شعبان'], 'en_answers': [""mid-sha'ban celebration""], 'count': 1}, {'answers': ['اعمال مذهبی'], 'en_answers': ['religious practices'], 'count': 1}, {'answers': ['تهیه مواد اولیه برای غذاهایی که در رمضان رایج است'], 'en_answers': ['preparing ingredients for foods that are common during ramadan'], 'count': 1}]","{'idk': 2, 'no-answer': 2, 'not-applicable': 0}",IR
An-ar-08,中国的高中生通常每天在学校多少小时？（请提供阿拉伯数字整数（0~24），不要有任何小数点。）,"How many hours a day do students in China usually spend at high school? (Provide Arabic numerals in integers (0~24), without any decimal points.)","[{'answers': ['9'], 'en_answers': ['9'], 'count': 2}, {'answers': ['10'], 'en_answers': ['10'], 'count': 2}, {'answers': ['11'], 'en_answers': ['11'], 'count': 2}, {'answers': ['8'], 'en_answers': ['8'], 'count': 1}, {'answers': ['15'], 'en_answers': ['15'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-en-55,Which religion is most commonly practiced by families in the US?,Which religion is most commonly practiced by families in US?,"[{'answers': ['christianity'], 'en_answers': ['christianity'], 'count': 3}, {'answers': ['catholic'], 'en_answers': ['catholic'], 'count': 2}, {'answers': ['protestant'], 'en_answers': ['protestant'], 'count': 2}, {'answers': ['evangelical'], 'en_answers': ['evangelical'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
New-en-69,در کشور شما معمولا آثار کدام نویسندگان در کلاس ادبیات مطالعه می‌شوند؟,Which writers are commonly studied in literature class in Iran?,"[{'answers': ['جلال آل احمد', 'جلال ال احمد'], 'en_answers': ['jalal al-e ahmad'], 'count': 2}, {'answers': ['دهخدا'], 'en_answers': ['dehkhoda'], 'count': 1}, {'answers': ['شاملو'], 'en_answers': ['shamlou'], 'count': 1}, {'answers': ['سهراب سپهری'], 'en_answers': ['sohrab sepehri'], 'count': 1}, {'answers': ['جمال زاده'], 'en_answers': ['jamalzadeh'], 'count': 1}]","{'no-answer': 1, 'idk': 1, 'not-applicable': 0}",IR
Th-en-36,What is a popular family activity with a child to do on weekends in the US?,What is a popular family activity with a child to do on weekends in US?,"[{'answers': ['go to a park', 'park'], 'en_answers': ['go to a park', 'park'], 'count': 2}, {'answers': ['bowling'], 'en_answers': ['bowling'], 'count': 1}, {'answers': ['swim'], 'en_answers': ['swim'], 'count': 1}, {'answers': ['playing in a park'], 'en_answers': ['playing in a park'], 'count': 1}, {'answers': ['playground'], 'en_answers': ['playground'], 'count': 1}, {'answers': ['watch a movie'], 'en_answers': ['watch a movie'], 'count': 1}]","{'not-applicable': 1, 'idk': 0, 'no-answer': 0}",US
New-gr-24,在中国最受欢迎的田径运动是什么？,What is the most popular track and field sport in China?,"[{'answers': ['跨栏'], 'en_answers': ['hurdling'], 'count': 2}, {'answers': ['110米栏', '100米跨栏'], 'en_answers': ['110m hurdles', '100m hurdles'], 'count': 2}, {'answers': ['跑步'], 'en_answers': ['running'], 'count': 1}, {'answers': ['跳高'], 'en_answers': ['high jump'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
Na-ko-07,What type of meat is consumed most by people from the US?,What type of meat is consumed most by people from US?,"[{'answers': ['beef'], 'en_answers': ['beef'], 'count': 3}, {'answers': ['chicken'], 'en_answers': ['chicken'], 'count': 2}, {'answers': ['steak'], 'en_answers': ['steak'], 'count': 2}, {'answers': ['hamburgers'], 'en_answers': ['hamburgers'], 'count': 1}, {'answers': ['pork'], 'en_answers': ['pork'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",US
Kik-in-06,What event is usually held before a wedding in the UK?,What event is usually held before a wedding in UK?,"[{'answers': ['bachelor party, stag weekend, stag party, stag night', 'stag night', 'stag party', 'stag do'], 'en_answers': ['bachelor party, stag weekend, stag party, stag night', 'stag night', 'stag party', 'stag do'], 'count': 4}, {'answers': ['hen do', 'hen night', 'bachelorette party, hen do, hen party'], 'en_answers': ['hen do', 'hen night', 'bachelorette party, hen do, hen party'], 'count': 3}, {'answers': ['engagement party'], 'en_answers': ['engagement party'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Al-en-37,چه غذایی با کریسمس درایران مرتبط است؟,What food is associated with Christmas in Iran?,[],"{'not-applicable': 4, 'no-answer': 1, 'idk': 0}",IR
Ni-en-09,在中国，孩子们一周上几天学？（只提供阿拉伯数字（0~7））。,How many days a week do children attend school in China? (Provide Arabic numerals (0~7) only.),"[{'answers': ['5'], 'en_answers': ['5'], 'count': 5}, {'answers': ['6'], 'en_answers': ['6'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",CN
New-ko-05,Which toys are most popular among girls in the US?,Which toys are most popular among girls in US?,"[{'answers': ['barbies', 'barbie'], 'en_answers': ['barbies', 'barbie'], 'count': 3}, {'answers': ['dolls'], 'en_answers': ['dolls'], 'count': 2}, {'answers': ['dolls'], 'en_answers': ['dolls'], 'count': 1}, {'answers': ['baby dolls'], 'en_answers': ['baby dolls'], 'count': 1}, {'answers': ['hair design'], 'en_answers': ['hair design'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
New-su-81,What clothes do grooms usually wear at weddings in the UK?,What clothes do grooms usually wear at weddings in UK?,"[{'answers': ['suits', 'suit'], 'en_answers': ['suits', 'suit'], 'count': 4}, {'answers': ['tuxedo'], 'en_answers': ['tuxedo'], 'count': 1}]","{'idk': 0, 'no-answer': 0, 'not-applicable': 0}",GB
Ki-pe-51,"What time of day are government offices closed in the US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","What time of day are government offices closed in US? (Provide in HH:MM format (e.g., 18:00, 09:00).)","[{'answers': ['17:00', '15:00'], 'en_answers': ['17:00', '15:00'], 'count': 2}, {'answers': ['17:00', '15:00'], 'en_answers': ['17:00', '15:00'], 'count': 2}, {'answers': ['16:30'], 'en_answers': ['16:30'], 'count': 1}]","{'idk': 1, 'no-answer': 0, 'not-applicable': 0}",US
New-su-24,在中国，父母和孩子们通常一起玩什么运动？,What sports do parents and children commonly play together in China?,"[{'answers': ['散步'], 'en_answers': ['walk'], 'count': 1}, {'answers': ['跳绳'], 'en_answers': ['jump rope'], 'count': 1}, {'answers': ['骑行'], 'en_answers': ['cycling'], 'count': 1}, {'answers': ['羽毛球'], 'en_answers': ['badminton'], 'count': 1}, {'answers': ['乒乓球', '乒乓'], 'en_answers': ['ping pong', 'table tennis'], 'count': 1}]","{'no-answer': 2, 'idk': 0, 'not-applicable': 1}",CN
New-ch-84,What color of clothing do people typically wear when attending weddings in the US?,What color of clothing do people typically wear when attending weddings in US?,"[{'answers': ['black'], 'en_answers': ['black'], 'count': 2}, {'answers': ['blue'], 'en_answers': ['blue'], 'count': 1}, {'answers': ['red'], 'en_answers': ['red'], 'count': 1}, {'answers': ['white'], 'en_answers': ['white'], 'count': 1}]","{'no-answer': 2, 'idk': 0, 'not-applicable': 0}",US
